idade,serie,turno,score_risco,nivel_risco,evasao
18,3ano,matutino,0.990159,Alto,1
18,3ano,matutino,0.007228663,Baixo,0
18,1ano,vespertino,0.09440766,Baixo,0
17,3ano,matutino,0.0038418577,Baixo,0
16,2ano,vespertino,0.0028335238,Baixo,0
16,2ano,matutino,0.0019211832,Baixo,0
17,2ano,matutino,0.0033623483,Baixo,0
17,3ano,vespertino,0.75846267,Alto,1
17,3ano,matutino,0.08243724,Baixo,0
15,1ano,vespertino,0.99140376,Alto,1
18,3ano,noturno,0.016947001,Baixo,0
18,3ano,noturno,0.9951519,Alto,1
15,1ano,matutino,0.0027031205,Baixo,0
15,1ano,matutino,0.04248346,Baixo,0
15,1ano,matutino,0.0037069798,Baixo,0
18,3ano,noturno,0.0026016233,Baixo,0
17,2ano,matutino,0.9756782,Alto,1
17,3ano,matutino,0.004804262,Baixo,0
16,2ano,vespertino,0.00079170696,Baixo,0
17,3ano,matutino,0.0018571297,Baixo,0
19,2ano,vespertino,0.9984413,Alto,1
18,3ano,vespertino,0.10058686,Baixo,0
16,1ano,vespertino,0.001401112,Baixo,0
18,2ano,vespertino,0.9186409,Alto,1
19,3ano,matutino,0.98899347,Alto,1
17,3ano,vespertino,0.0018580722,Baixo,0
17,3ano,vespertino,0.0037521075,Baixo,0
17,1ano,matutino,0.9826512,Alto,1
16,2ano,noturno,0.008177538,Baixo,0
15,1ano,noturno,0.0031719333,Baixo,0
18,1ano,noturno,0.99406505,Alto,1
16,2ano,vespertino,0.05508443,Baixo,0
17,3ano,matutino,0.0009794907,Baixo,0
18,3ano,matutino,0.007083538,Baixo,0
17,3ano,matutino,0.039766572,Baixo,0
18,3ano,matutino,0.7377431,Alto,1
19,3ano,matutino,0.999363,Alto,1
15,1ano,matutino,0.19959019,Baixo,0
15,1ano,matutino,0.96895325,Alto,1
18,2ano,noturno,0.9750074,Alto,1
18,3ano,matutino,0.1677006,Baixo,0
15,1ano,vespertino,0.7566322,Alto,0
19,2ano,noturno,0.9829129,Alto,1
16,2ano,vespertino,0.004408686,Baixo,0
16,1ano,matutino,0.001932135,Baixo,0
18,2ano,vespertino,0.05640087,Baixo,0
18,3ano,noturno,0.17648095,Baixo,0
18,2ano,noturno,0.99379045,Alto,1
15,1ano,matutino,0.0034928455,Baixo,0
19,3ano,matutino,0.9874063,Alto,1
16,1ano,vespertino,0.003032625,Baixo,0
17,3ano,matutino,0.9617666,Alto,1
16,1ano,noturno,0.83132976,Alto,1
17,2ano,vespertino,0.11253525,Baixo,0
19,2ano,noturno,0.9983615,Alto,1
16,1ano,noturno,0.002571471,Baixo,0
17,3ano,vespertino,0.11240735,Baixo,0
15,1ano,noturno,0.99601316,Alto,1
15,1ano,vespertino,0.34640664,Médio,0
15,1ano,matutino,0.4280689,Alto,0
17,3ano,noturno,0.534284,Alto,0
17,3ano,vespertino,0.69367075,Alto,0
17,3ano,noturno,0.0023929828,Baixo,0
16,1ano,matutino,0.0066739996,Baixo,0
16,2ano,matutino,0.062318843,Baixo,0
15,1ano,noturno,0.0019065548,Baixo,0
16,2ano,matutino,0.005161785,Baixo,0
17,3ano,vespertino,0.10588468,Baixo,0
16,2ano,vespertino,0.0042727925,Baixo,0
16,2ano,matutino,0.0015643896,Baixo,0
19,2ano,matutino,0.7802138,Alto,1
18,3ano,noturno,0.004477806,Baixo,0
16,2ano,matutino,0.030145278,Baixo,0
16,1ano,vespertino,0.97779113,Alto,1
15,1ano,vespertino,0.15739106,Baixo,0
15,1ano,vespertino,0.097994134,Baixo,0
17,1ano,matutino,0.10901367,Baixo,0
16,1ano,matutino,0.012020719,Baixo,0
16,2ano,noturno,0.008061153,Baixo,0
17,2ano,matutino,0.069813006,Baixo,0
16,1ano,matutino,0.48174453,Alto,0
16,2ano,noturno,0.00095621834,Baixo,0
20,3ano,matutino,0.22238718,Baixo,0
20,3ano,matutino,0.9885698,Alto,1
16,2ano,noturno,0.99143773,Alto,1
15,1ano,matutino,0.0011835367,Baixo,0
17,3ano,matutino,0.002550319,Baixo,0
15,1ano,matutino,0.9820403,Alto,1
15,1ano,noturno,0.19881876,Baixo,0
18,3ano,noturno,0.7377142,Alto,0
19,2ano,noturno,0.99771,Alto,1
19,3ano,noturno,0.9991794,Alto,1
17,2ano,matutino,0.010597893,Baixo,0
16,2ano,vespertino,0.00088898785,Baixo,0
15,1ano,matutino,0.6699198,Alto,0
17,1ano,noturno,0.9987772,Alto,1
17,1ano,noturno,0.99899656,Alto,1
16,1ano,matutino,0.0013830601,Baixo,0
17,3ano,noturno,0.95204043,Alto,1
17,1ano,vespertino,0.99862254,Alto,1
17,2ano,matutino,0.6309956,Alto,0
19,3ano,vespertino,0.9994092,Alto,1
17,3ano,noturno,0.01094862,Baixo,0
17,2ano,matutino,0.002717083,Baixo,0
18,2ano,matutino,0.98749334,Alto,1
18,3ano,noturno,0.0038927882,Baixo,0
17,2ano,matutino,0.4989649,Alto,1
17,3ano,matutino,0.004800991,Baixo,0
17,3ano,vespertino,0.97625864,Alto,1
19,3ano,vespertino,0.9862962,Alto,1
15,1ano,matutino,0.0069624437,Baixo,0
16,2ano,matutino,0.9853845,Alto,1
15,1ano,noturno,0.0054158824,Baixo,0
16,2ano,vespertino,0.75894487,Alto,0
17,3ano,vespertino,0.0034958757,Baixo,0
17,2ano,noturno,0.0031001007,Baixo,0
16,2ano,matutino,0.077520624,Baixo,0
16,1ano,noturno,0.81034464,Alto,1
17,3ano,noturno,0.99349916,Alto,1
16,1ano,noturno,0.6423744,Alto,0
17,1ano,matutino,0.7584022,Alto,1
16,1ano,matutino,0.9861016,Alto,1
15,1ano,vespertino,0.2376889,Baixo,0
17,2ano,noturno,0.99024993,Alto,1
18,2ano,noturno,0.14930752,Baixo,0
16,1ano,matutino,0.0067627043,Baixo,0
16,1ano,vespertino,0.0019774183,Baixo,0
17,1ano,matutino,0.99583423,Alto,1
17,2ano,vespertino,0.031088993,Baixo,0
15,1ano,noturno,0.0017482409,Baixo,0
18,2ano,noturno,0.9983045,Alto,1
15,1ano,matutino,0.91950065,Alto,0
15,1ano,noturno,0.0018818087,Baixo,0
16,2ano,matutino,0.0024105578,Baixo,0
17,2ano,vespertino,0.16946656,Baixo,0
17,1ano,vespertino,0.12633325,Baixo,0
15,1ano,vespertino,0.02272015,Baixo,0
19,3ano,noturno,0.9994168,Alto,1
15,1ano,vespertino,0.61414355,Alto,0
18,2ano,matutino,0.9839802,Alto,1
17,2ano,matutino,0.002907983,Baixo,0
15,1ano,vespertino,0.0005689212,Baixo,0
19,2ano,vespertino,0.98884004,Alto,1
17,3ano,vespertino,0.0011888739,Baixo,0
17,3ano,matutino,0.07485799,Baixo,0
15,1ano,matutino,0.00087493856,Baixo,0
17,1ano,noturno,0.89669865,Alto,0
17,1ano,vespertino,0.99919754,Alto,1
17,2ano,vespertino,0.022177212,Baixo,0
16,2ano,vespertino,0.18407427,Baixo,0
15,1ano,matutino,0.9926643,Alto,1
15,1ano,matutino,0.065114595,Baixo,0
17,3ano,matutino,0.9313705,Alto,1
15,1ano,vespertino,0.0028733897,Baixo,0
17,2ano,matutino,0.0050891647,Baixo,0
17,3ano,matutino,0.0047751023,Baixo,0
16,1ano,noturno,0.61675656,Alto,0
15,1ano,matutino,0.0042603808,Baixo,0
17,1ano,vespertino,0.99277085,Alto,1
17,3ano,matutino,0.0020817856,Baixo,0
16,1ano,matutino,0.0060311947,Baixo,0
16,1ano,matutino,0.0066254716,Baixo,0
16,1ano,noturno,0.007298762,Baixo,0
15,1ano,vespertino,0.0010244845,Baixo,0
16,2ano,vespertino,0.00063583476,Baixo,0
15,1ano,noturno,0.29946035,Médio,0
16,2ano,matutino,0.73378795,Alto,1
18,2ano,vespertino,0.9973091,Alto,1
18,3ano,matutino,0.0028652465,Baixo,0
15,1ano,vespertino,0.00097625784,Baixo,0
17,3ano,noturno,0.005953287,Baixo,0
16,2ano,matutino,0.078170575,Baixo,0
15,1ano,noturno,0.9880469,Alto,1
17,3ano,vespertino,0.0033738199,Baixo,0
18,3ano,matutino,0.002536571,Baixo,0
15,1ano,matutino,0.0015290428,Baixo,0
17,3ano,vespertino,0.0015042401,Baixo,0
17,2ano,vespertino,0.80803514,Alto,0
17,2ano,matutino,0.061727144,Baixo,0
19,3ano,vespertino,0.98030305,Alto,1
17,1ano,matutino,0.978379,Alto,1
17,3ano,noturno,0.98867875,Alto,1
16,1ano,matutino,0.34855548,Médio,0
17,3ano,vespertino,0.00067861297,Baixo,0
16,2ano,noturno,0.012373647,Baixo,0
15,1ano,vespertino,0.005336496,Baixo,0
16,2ano,noturno,0.04518129,Baixo,0
15,1ano,noturno,0.5595576,Alto,0
15,1ano,matutino,0.00062097015,Baixo,0
15,1ano,matutino,0.15319009,Baixo,0
18,1ano,vespertino,0.99822694,Alto,1
15,1ano,matutino,0.0063273,Baixo,0
17,1ano,vespertino,0.990923,Alto,1
17,3ano,matutino,0.0037517047,Baixo,0
16,2ano,noturno,0.98382574,Alto,1
17,3ano,vespertino,0.5890567,Alto,0
16,1ano,vespertino,0.3835744,Alto,0
17,3ano,matutino,0.16792332,Baixo,0
17,2ano,noturno,0.011365077,Baixo,0
17,1ano,vespertino,0.9852645,Alto,1
15,1ano,noturno,0.89718336,Alto,1
18,2ano,noturno,0.99315083,Alto,1
15,1ano,matutino,0.002288562,Baixo,0
16,2ano,matutino,0.17398766,Baixo,0
17,3ano,matutino,0.18240574,Baixo,0
16,1ano,vespertino,0.10068248,Baixo,0
16,1ano,vespertino,0.11590466,Baixo,0
17,3ano,matutino,0.003625838,Baixo,0
16,2ano,noturno,0.8993177,Alto,1
16,1ano,matutino,0.7194457,Alto,1
18,3ano,noturno,0.85975784,Alto,1
17,3ano,vespertino,0.048464537,Baixo,0
17,2ano,matutino,0.0031916078,Baixo,0
18,2ano,matutino,0.50123775,Alto,0
16,1ano,vespertino,0.31554675,Médio,0
16,1ano,noturno,0.99904066,Alto,1
16,2ano,matutino,0.38939583,Alto,0
15,1ano,vespertino,0.0010880957,Baixo,0
17,2ano,vespertino,0.7034342,Alto,0
17,3ano,matutino,0.0019815115,Baixo,0
17,1ano,vespertino,0.9994862,Alto,1
16,2ano,matutino,0.08616049,Baixo,0
15,1ano,noturno,0.002211542,Baixo,0
17,3ano,vespertino,0.9165331,Alto,1
16,1ano,matutino,0.13531189,Baixo,0
17,2ano,noturno,0.008830478,Baixo,0
18,2ano,matutino,0.13882901,Baixo,0
16,2ano,noturno,0.7433503,Alto,0
16,2ano,vespertino,0.0010830903,Baixo,0
17,3ano,matutino,0.0015317446,Baixo,0
16,2ano,vespertino,0.0047478355,Baixo,0
18,3ano,matutino,0.005545258,Baixo,0
17,3ano,noturno,0.8755356,Alto,1
16,2ano,noturno,0.99242824,Alto,1
18,2ano,vespertino,0.999094,Alto,1
16,1ano,vespertino,0.0044458085,Baixo,0
17,3ano,vespertino,0.6169893,Alto,1
16,2ano,matutino,0.005453582,Baixo,0
16,2ano,matutino,0.26422372,Médio,0
15,1ano,noturno,0.0033014556,Baixo,0
19,3ano,matutino,0.8652055,Alto,1
16,2ano,matutino,0.001925664,Baixo,0
16,2ano,matutino,0.43897286,Alto,0
15,1ano,noturno,0.0033884144,Baixo,0
18,3ano,noturno,0.50928867,Alto,0
17,1ano,matutino,0.343148,Médio,0
16,1ano,matutino,0.0036631553,Baixo,0
17,3ano,noturno,0.8723815,Alto,1
17,3ano,matutino,0.24116668,Baixo,0
17,1ano,noturno,0.9885992,Alto,1
16,2ano,noturno,0.0034855236,Baixo,0
17,3ano,noturno,0.7986743,Alto,1
18,3ano,matutino,0.0023093226,Baixo,0
16,2ano,vespertino,0.0027480193,Baixo,0
17,2ano,noturno,0.053324897,Baixo,0
18,3ano,matutino,0.98364925,Alto,1
17,3ano,noturno,0.8753937,Alto,1
17,3ano,matutino,0.0041743456,Baixo,0
16,2ano,noturno,0.0029229578,Baixo,0
16,1ano,vespertino,0.97952694,Alto,1
17,3ano,matutino,0.0016755338,Baixo,0
18,3ano,vespertino,0.018059403,Baixo,0
17,3ano,matutino,0.04551162,Baixo,0
15,1ano,matutino,0.08562451,Baixo,0
16,1ano,noturno,0.065651566,Baixo,0
18,3ano,matutino,0.0061215307,Baixo,0
15,1ano,noturno,0.8576097,Alto,0
18,3ano,matutino,0.3127629,Médio,0
17,2ano,vespertino,0.0019214099,Baixo,0
17,3ano,noturno,0.025241492,Baixo,0
17,3ano,vespertino,0.1795854,Baixo,0
19,2ano,noturno,0.99926513,Alto,1
15,1ano,noturno,0.96953714,Alto,1
18,2ano,vespertino,0.998838,Alto,1
16,2ano,noturno,0.075583175,Baixo,0
17,2ano,matutino,0.13264719,Baixo,0
18,2ano,matutino,0.99151284,Alto,1
17,3ano,matutino,0.004190434,Baixo,0
16,2ano,noturno,0.0039372,Baixo,0
15,1ano,vespertino,0.8566492,Alto,1
16,2ano,vespertino,0.12853374,Baixo,0
17,2ano,noturno,0.7385675,Alto,0
15,1ano,matutino,0.037620295,Baixo,0
15,1ano,noturno,0.0031008553,Baixo,0
19,2ano,matutino,0.9979372,Alto,1
15,1ano,matutino,0.0070860907,Baixo,0
17,3ano,vespertino,0.0017875776,Baixo,0
16,1ano,matutino,0.42511603,Alto,0
16,1ano,vespertino,0.6750622,Alto,0
19,3ano,noturno,0.99428046,Alto,1
20,3ano,noturno,0.99792755,Alto,1
16,1ano,matutino,0.004010415,Baixo,0
15,1ano,matutino,0.44940558,Alto,1
15,1ano,matutino,0.0038349493,Baixo,0
16,2ano,vespertino,0.037058312,Baixo,0
17,2ano,matutino,0.003053826,Baixo,0
15,1ano,matutino,0.005714302,Baixo,0
15,1ano,noturno,0.0014084855,Baixo,0
16,2ano,noturno,0.0023283684,Baixo,0
18,3ano,noturno,0.011418753,Baixo,0
16,2ano,matutino,0.0013503412,Baixo,0
17,2ano,vespertino,0.004418135,Baixo,0
16,1ano,matutino,0.069965094,Baixo,0
17,1ano,matutino,0.9966601,Alto,1
18,1ano,matutino,0.29999337,Médio,0
20,3ano,noturno,0.9591782,Alto,1
18,3ano,vespertino,0.11062627,Baixo,1
17,3ano,matutino,0.001932787,Baixo,0
17,3ano,vespertino,0.030645536,Baixo,0
19,3ano,noturno,0.7579812,Alto,1
17,3ano,matutino,0.15786546,Baixo,0
17,1ano,noturno,0.99760854,Alto,1
15,1ano,matutino,0.16078551,Baixo,0
16,1ano,matutino,0.0050327983,Baixo,0
16,2ano,noturno,0.0020456996,Baixo,0
15,1ano,matutino,0.39311254,Alto,0
17,3ano,vespertino,0.71305376,Alto,1
18,2ano,matutino,0.14655544,Baixo,0
16,2ano,vespertino,0.9866614,Alto,1
17,1ano,vespertino,0.99705327,Alto,1
15,1ano,noturno,0.79647845,Alto,0
15,1ano,noturno,0.8388209,Alto,1
18,3ano,vespertino,0.5545513,Alto,0
17,2ano,matutino,0.19062558,Baixo,0
18,3ano,matutino,0.0018093289,Baixo,0
15,1ano,vespertino,0.0022568766,Baixo,0
18,2ano,vespertino,0.33893344,Médio,0
16,2ano,matutino,0.0009609273,Baixo,0
17,3ano,noturno,0.010437795,Baixo,0
17,3ano,matutino,0.0010714051,Baixo,0
17,1ano,matutino,0.13717625,Baixo,0
17,3ano,noturno,0.21539593,Baixo,0
15,1ano,vespertino,0.0008292489,Baixo,0
19,3ano,vespertino,0.9991104,Alto,1
18,1ano,matutino,0.9977451,Alto,1
16,1ano,matutino,0.0028983776,Baixo,0
17,3ano,vespertino,0.002339607,Baixo,0
15,1ano,matutino,0.0030911241,Baixo,0
16,2ano,vespertino,0.0021900327,Baixo,0
16,2ano,matutino,0.002859162,Baixo,0
15,1ano,matutino,0.0015210899,Baixo,0
18,3ano,matutino,0.3363163,Médio,0
17,3ano,matutino,0.8849073,Alto,1
19,3ano,matutino,0.64809096,Alto,1
15,1ano,noturno,0.3236595,Médio,1
16,2ano,vespertino,0.017820498,Baixo,0
17,1ano,matutino,0.9975987,Alto,1
15,1ano,vespertino,0.001660611,Baixo,0
15,1ano,matutino,0.10238093,Baixo,0
17,3ano,matutino,0.23039396,Baixo,0
19,3ano,noturno,0.99518025,Alto,1
18,3ano,vespertino,0.056219358,Baixo,0
18,2ano,vespertino,0.9994381,Alto,1
16,2ano,matutino,0.004962073,Baixo,0
18,2ano,matutino,0.4457468,Alto,0
17,2ano,noturno,0.63814783,Alto,0
17,2ano,vespertino,0.9863327,Alto,1
16,1ano,vespertino,0.0032948921,Baixo,0
15,1ano,noturno,0.2884442,Médio,0
17,3ano,matutino,0.21834205,Baixo,0
17,2ano,noturno,0.9915058,Alto,1
19,3ano,vespertino,0.28293896,Médio,0
17,1ano,matutino,0.9981171,Alto,1
16,2ano,matutino,0.0025350642,Baixo,0
17,1ano,vespertino,0.9988263,Alto,1
15,1ano,matutino,0.885139,Alto,0
15,1ano,vespertino,0.08205313,Baixo,0
15,1ano,vespertino,0.0040249988,Baixo,0
19,3ano,vespertino,0.99521303,Alto,1
15,1ano,vespertino,0.013322089,Baixo,0
16,2ano,vespertino,0.07149189,Baixo,0
16,2ano,vespertino,0.17804734,Baixo,0
17,2ano,noturno,0.68112695,Alto,0
16,2ano,matutino,0.0032299152,Baixo,0
16,1ano,noturno,0.2157776,Baixo,0
17,3ano,matutino,0.004115423,Baixo,0
17,3ano,matutino,0.0019233704,Baixo,0
17,3ano,vespertino,0.2562563,Médio,0
17,2ano,matutino,0.0032080351,Baixo,0
15,1ano,matutino,0.91372097,Alto,1
17,3ano,matutino,0.3412301,Médio,0
16,1ano,vespertino,0.03991433,Baixo,0
16,1ano,vespertino,0.023823565,Baixo,0
16,1ano,matutino,0.0060660173,Baixo,0
17,3ano,vespertino,0.0069446005,Baixo,0
16,2ano,matutino,0.009174367,Baixo,0
18,3ano,noturno,0.18120001,Baixo,0
18,3ano,matutino,0.60891795,Alto,0
15,1ano,vespertino,0.000848611,Baixo,0
17,3ano,vespertino,0.71168774,Alto,0
19,2ano,vespertino,0.99778026,Alto,1
16,2ano,noturno,0.9948285,Alto,1
16,1ano,matutino,0.026034,Baixo,0
19,3ano,vespertino,0.21341735,Baixo,0
15,1ano,matutino,0.0041390792,Baixo,0
15,1ano,vespertino,0.00074295304,Baixo,0
16,2ano,matutino,0.06402626,Baixo,0
15,1ano,matutino,0.59416705,Alto,1
16,1ano,matutino,0.9260137,Alto,1
16,2ano,matutino,0.6132839,Alto,0
20,2ano,noturno,0.9992211,Alto,1
17,3ano,noturno,0.30964372,Médio,0
17,1ano,matutino,0.97978574,Alto,1
18,3ano,vespertino,0.9839968,Alto,1
16,2ano,vespertino,0.00078716024,Baixo,0
18,2ano,matutino,0.99751425,Alto,1
16,2ano,matutino,0.0018224883,Baixo,0
17,2ano,vespertino,0.004283955,Baixo,0
17,3ano,matutino,0.32766035,Médio,0
15,1ano,vespertino,0.004470476,Baixo,0
15,1ano,matutino,0.0077174455,Baixo,0
16,2ano,matutino,0.06063906,Baixo,0
17,3ano,vespertino,0.00046261217,Baixo,0
16,1ano,vespertino,0.18346448,Baixo,0
16,2ano,noturno,0.5657384,Alto,0
17,3ano,matutino,0.0024724244,Baixo,0
18,3ano,vespertino,0.0047218753,Baixo,0
18,3ano,noturno,0.59976757,Alto,0
16,2ano,vespertino,0.110611334,Baixo,0
20,2ano,noturno,0.9981939,Alto,1
17,1ano,noturno,0.9946365,Alto,1
20,3ano,noturno,0.10125964,Baixo,0
15,1ano,noturno,0.9903582,Alto,1
18,3ano,vespertino,0.0041227033,Baixo,0
16,2ano,vespertino,0.9777399,Alto,1
16,2ano,noturno,0.84352136,Alto,1
17,3ano,noturno,0.9416629,Alto,1
20,2ano,matutino,0.99916136,Alto,1
17,3ano,matutino,0.099432416,Baixo,0
16,2ano,matutino,0.0015356,Baixo,0
16,2ano,noturno,0.11233411,Baixo,0
16,1ano,matutino,0.12048731,Baixo,0
16,2ano,matutino,0.6879144,Alto,0
17,2ano,vespertino,0.8914617,Alto,1
15,1ano,matutino,0.2934339,Médio,0
15,1ano,noturno,0.27634025,Médio,0
16,2ano,vespertino,0.022285452,Baixo,0
16,2ano,matutino,0.55822724,Alto,1
16,2ano,matutino,0.08631483,Baixo,0
15,1ano,noturno,0.13360342,Baixo,0
15,1ano,vespertino,0.6278368,Alto,0
16,1ano,vespertino,0.14201985,Baixo,0
20,3ano,matutino,0.3946324,Alto,0
18,3ano,noturno,0.010692491,Baixo,0
15,1ano,noturno,0.62602824,Alto,0
16,2ano,vespertino,0.00079993345,Baixo,0
15,1ano,matutino,0.003638264,Baixo,0
16,1ano,noturno,0.7885762,Alto,0
16,1ano,vespertino,0.0035352025,Baixo,0
15,1ano,matutino,0.8612119,Alto,0
18,2ano,noturno,0.9975349,Alto,1
18,3ano,noturno,0.8215393,Alto,1
17,1ano,vespertino,0.9856776,Alto,1
16,2ano,noturno,0.001595404,Baixo,0
17,2ano,matutino,0.035429962,Baixo,0
17,3ano,vespertino,0.5795153,Alto,0
16,2ano,matutino,0.10348725,Baixo,0
16,1ano,vespertino,0.031469006,Baixo,0
16,2ano,matutino,0.30708182,Médio,0
16,1ano,matutino,0.0021653334,Baixo,0
18,3ano,noturno,0.037382133,Baixo,0
16,2ano,matutino,0.14540438,Baixo,0
18,2ano,noturno,0.82881457,Alto,1
15,1ano,matutino,0.052074376,Baixo,0
16,2ano,matutino,0.0071829017,Baixo,0
17,3ano,matutino,0.70335203,Alto,0
17,2ano,matutino,0.022872824,Baixo,0
16,2ano,vespertino,0.0033503978,Baixo,0
18,3ano,matutino,0.08374048,Baixo,0
17,3ano,vespertino,0.3916929,Alto,0
16,1ano,vespertino,0.085407846,Baixo,0
16,2ano,matutino,0.001110589,Baixo,0
17,2ano,matutino,0.043361545,Baixo,0
16,2ano,matutino,0.0994595,Baixo,0
16,1ano,matutino,0.0050965655,Baixo,0
15,1ano,matutino,0.002799855,Baixo,0
17,3ano,vespertino,0.0023286783,Baixo,0
17,3ano,vespertino,0.48292,Alto,0
18,3ano,noturno,0.391726,Alto,0
18,3ano,noturno,0.8944187,Alto,1
18,3ano,vespertino,0.018902384,Baixo,0
17,3ano,matutino,0.58341014,Alto,0
20,3ano,matutino,0.99813,Alto,1
17,2ano,vespertino,0.0015700586,Baixo,0
16,2ano,matutino,0.9558356,Alto,1
16,1ano,matutino,0.00319837,Baixo,0
17,2ano,noturno,0.176101,Baixo,0
15,1ano,matutino,0.051409394,Baixo,0
15,1ano,matutino,0.49101233,Alto,0
17,2ano,noturno,0.023784855,Baixo,0
18,2ano,matutino,0.984193,Alto,1
15,1ano,matutino,0.077297516,Baixo,0
19,3ano,matutino,0.9984269,Alto,1
17,3ano,matutino,0.00274594,Baixo,0
16,1ano,noturno,0.78190166,Alto,1
17,1ano,vespertino,0.99450314,Alto,1
15,1ano,vespertino,0.0013690679,Baixo,0
18,3ano,matutino,0.00526056,Baixo,0
19,3ano,matutino,0.9893539,Alto,1
15,1ano,vespertino,0.7384943,Alto,0
17,3ano,matutino,0.32432938,Médio,1
17,1ano,matutino,0.11618097,Baixo,0
16,2ano,vespertino,0.5015613,Alto,1
18,3ano,noturno,0.010015873,Baixo,0
17,1ano,noturno,0.9995541,Alto,1
16,1ano,noturno,0.5141774,Alto,0
17,2ano,vespertino,0.85605484,Alto,0
16,2ano,noturno,0.002143138,Baixo,0
18,3ano,noturno,0.701274,Alto,0
17,3ano,matutino,0.05875378,Baixo,0
15,1ano,matutino,0.0016194716,Baixo,0
15,1ano,matutino,0.0055922475,Baixo,0
17,3ano,noturno,0.55399287,Alto,0
16,1ano,noturno,0.0032578323,Baixo,0
17,3ano,noturno,0.4931956,Alto,0
17,2ano,matutino,0.007548105,Baixo,0
16,1ano,noturno,0.016060961,Baixo,0
17,3ano,matutino,0.057528947,Baixo,0
15,1ano,matutino,0.0019233769,Baixo,0
16,2ano,vespertino,0.028970273,Baixo,0
17,2ano,noturno,0.15990622,Baixo,0
17,2ano,noturno,0.008689551,Baixo,0
16,2ano,matutino,0.43221372,Alto,0
16,2ano,matutino,0.18094467,Baixo,0
18,3ano,vespertino,0.9597469,Alto,0
18,3ano,matutino,0.16199683,Baixo,0
16,2ano,noturno,0.056992386,Baixo,0
15,1ano,matutino,0.021264212,Baixo,0
18,3ano,matutino,0.9910058,Alto,1
18,3ano,matutino,0.0013719642,Baixo,0
16,1ano,vespertino,0.72245044,Alto,1
18,2ano,noturno,0.9853774,Alto,1
17,2ano,matutino,0.09385615,Baixo,0
15,1ano,matutino,0.17427835,Baixo,0
16,2ano,noturno,0.0023631093,Baixo,0
16,1ano,vespertino,0.9931879,Alto,1
17,3ano,matutino,0.0027355654,Baixo,0
17,3ano,matutino,0.13126197,Baixo,0
18,3ano,noturno,0.9974183,Alto,1
18,2ano,vespertino,0.7956139,Alto,0
15,1ano,matutino,0.019319,Baixo,0
17,3ano,matutino,0.0023096313,Baixo,0
17,3ano,matutino,0.8336267,Alto,0
16,2ano,matutino,0.20689224,Baixo,0
17,3ano,matutino,0.19515996,Baixo,0
15,1ano,matutino,0.0010449935,Baixo,0
19,3ano,matutino,0.99184567,Alto,1
17,1ano,matutino,0.99949014,Alto,1
18,1ano,vespertino,0.9937882,Alto,1
16,2ano,vespertino,0.0019385768,Baixo,0
15,1ano,noturno,0.53524727,Alto,0
15,1ano,matutino,0.53621393,Alto,1
15,1ano,noturno,0.0013588306,Baixo,0
17,2ano,noturno,0.019303914,Baixo,0
18,3ano,noturno,0.06117374,Baixo,0
16,1ano,matutino,0.056039084,Baixo,0
16,2ano,matutino,0.61809665,Alto,0
17,3ano,vespertino,0.008481462,Baixo,0
18,1ano,matutino,0.99392176,Alto,1
15,1ano,matutino,0.34558925,Médio,0
19,3ano,matutino,0.18656822,Baixo,0
18,3ano,vespertino,0.48180535,Alto,0
16,2ano,noturno,0.01696739,Baixo,0
17,3ano,matutino,0.24092795,Baixo,0
15,1ano,noturno,0.003838724,Baixo,0
17,2ano,noturno,0.008805043,Baixo,0
17,3ano,matutino,0.8474446,Alto,0
17,1ano,matutino,0.98935,Alto,1
17,3ano,matutino,0.6661263,Alto,0
17,2ano,noturno,0.007105479,Baixo,0
18,3ano,vespertino,0.3693666,Médio,0
18,2ano,vespertino,0.99845064,Alto,1
15,1ano,vespertino,0.048469882,Baixo,0
15,1ano,matutino,0.02265701,Baixo,0
15,1ano,noturno,0.77314603,Alto,0
17,3ano,noturno,0.006187355,Baixo,0
17,1ano,vespertino,0.89685416,Alto,1
16,1ano,vespertino,0.99165404,Alto,1
18,1ano,matutino,0.34312716,Médio,0
16,1ano,matutino,0.8919614,Alto,1
17,3ano,matutino,0.109781265,Baixo,0
17,2ano,vespertino,0.0008451226,Baixo,0
17,3ano,noturno,0.6656809,Alto,0
15,1ano,noturno,0.21961284,Baixo,0
16,2ano,matutino,0.22026937,Baixo,0
16,2ano,matutino,0.0056544873,Baixo,0
16,2ano,matutino,0.0037129528,Baixo,0
19,3ano,noturno,0.47290254,Alto,0
17,3ano,noturno,0.8795238,Alto,1
17,3ano,vespertino,0.002337965,Baixo,0
17,1ano,vespertino,0.9853345,Alto,1
15,1ano,vespertino,0.5173114,Alto,1
16,2ano,matutino,0.057256397,Baixo,0
16,1ano,matutino,0.0040340354,Baixo,0
17,3ano,matutino,0.19333698,Baixo,0
17,2ano,matutino,0.49434665,Alto,0
16,2ano,vespertino,0.0024745762,Baixo,0
18,3ano,matutino,0.25027564,Médio,0
17,3ano,vespertino,0.94612026,Alto,1
